Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,38
"energía, total","2241 (538)
							",kJ (kcal),236
"grasa, total (lipidos totales)",31.5,g,38
"proteina, total",9.19,g,38
agua (humedad),2.9,g,38
Hidratos de Carbono,,,
"fibra, dietetica total",0.8,g,38
carbohidratos,54.1,g,38
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",10.23,g,38
"ácidos grasos, poliinsaturados totales",1.088,g,38
ácidos grasos saturados totales,18.96,g,38
ácido graso 12:0 (láurico),0.177,g,326
ácido graso 14:0 (ácido mirístico),0.555,g,326
ácido graso 16:0 (ácido palmítico),8.1,g,326
ácido graso 18:0 (ácido esteárico),9.353,g,326
ácido graso 18:1 n-9 cis (ácido oléico),7.781,g,326
colesterol,28,mg,38
ácido graso 18:2,1.008,g,326
ácido graso 18:3,0.071,g,326
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,33.16,ug,38
Vitamina D,0,ug,38
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.7,mg,38
"folato, total",10,ug,38
"equivalentes de niacina, totales",2.223,mg,38
riboflavina,0.37,mg,38
tiamina,0.11,mg,38
Vitamina B-12,traza,ug,38
"Vitamina B-6, Total",0.11,mg,38
Vitamina C (ácido ascórbico),traza,mg,38
Minerales,,,
calcio,247,mg,38
"hierro, total",1.7,mg,38
potasio,465,mg,38
magnesio,71,mg,38
sodio,58,mg,38
fósforo,261,mg,38
ioduro,5.5,ug,38
"selenio, total",3,ug,38
zinc (cinc),1.7,mg,38
