Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,281
"energía, total","622 (149)
							",kJ (kcal),236
"grasa, total (lipidos totales)",10.29,g,281
"proteina, total",10.65,g,281
agua (humedad),75.39,g,281
Hidratos de Carbono,,,
"fibra, dietetica total",0.15,g,281
carbohidratos,3.52,g,281
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",5.71,g,281
"ácidos grasos, poliinsaturados totales",1.31,g,281
ácidos grasos saturados totales,1.51,g,281
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,78.83,mg,281
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,13.74,ug,281
Vitamina D,0.11,ug,281
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.81,mg,281
"folato, total",13.68,ug,281
"equivalentes de niacina, totales",5.02,mg,281
riboflavina,0.1,mg,281
tiamina,0.08,mg,281
Vitamina B-12,1.01,ug,281
"Vitamina B-6, Total",0.15,mg,281
Vitamina C (ácido ascórbico),0.5,mg,281
Minerales,,,
calcio,30.85,mg,281
"hierro, total",1.07,mg,281
potasio,233.43,mg,281
magnesio,22,mg,281
sodio,89.27,mg,281
fósforo,170.56,mg,281
ioduro,15.8,ug,281
"selenio, total",traza,ug,281
zinc (cinc),0.42,mg,281
