Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","834 (200)
							",kJ (kcal),236
"grasa, total (lipidos totales)",8.4,g,30
"proteina, total",3.2,g,30
agua (humedad),60,g,30
Hidratos de Carbono,,,
"fibra, dietetica total",0.9,g,30
carbohidratos,27.6,g,30
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",traza,g,30
"ácidos grasos, poliinsaturados totales",traza,g,30
ácidos grasos saturados totales,5.19,g,30
ácido graso 12:0 (láurico),3.191,g,326
ácido graso 14:0 (ácido mirístico),1.235,g,326
ácido graso 16:0 (ácido palmítico),0.84,g,326
ácido graso 18:0 (ácido esteárico),0.9,g,326
ácido graso 18:1 n-9 cis (ácido oléico),0.4,g,326
colesterol,29,mg,30
ácido graso 18:2,0.172,g,326
ácido graso 18:3,0.003,g,326
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,96,ug,30
Vitamina D,traza,ug,30
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,traza,mg,30
"folato, total",12,ug,30
"equivalentes de niacina, totales",0.17,mg,30
riboflavina,0.255,mg,30
tiamina,0.045,mg,30
Vitamina B-12,0.3,ug,30
"Vitamina B-6, Total",0.05,mg,30
Vitamina C (ácido ascórbico),7.7,mg,30
Minerales,,,
calcio,120,mg,30
"hierro, total",0.21,mg,30
potasio,188,mg,30
magnesio,14,mg,30
sodio,60,mg,30
fósforo,100,mg,30
ioduro,traza,ug,30
"selenio, total",1.9,ug,30
zinc (cinc),0.34,mg,30
