Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","1061 (255)
							",kJ (kcal),236
"grasa, total (lipidos totales)",21,g,258
"proteina, total",16.7,g,258
agua (humedad),62.3,g,258
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,258
carbohidratos,0,g,258
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0.018,g,310
"ácidos grasos, monoinsaturados totales",9.33,g,258
"ácidos grasos, poliinsaturados totales",1.25,g,258
ácidos grasos saturados totales,8.51,g,258
ácido graso 12:0 (láurico),0.0018,g,310
ácido graso 14:0 (ácido mirístico),0.07,g,310
ácido graso 16:0 (ácido palmítico),0.66,g,310
ácido graso 18:0 (ácido esteárico),0.35,g,310
ácido graso 18:1 n-9 cis (ácido oléico),0.9,g,310
colesterol,65,mg,258
ácido graso 18:2,0.08,g,310
ácido graso 18:3,0.02,g,310
ácido graso 20:4 n-6  (ácido araquidónico),0.025,g,310
ácido graso 20:5 (ácido eicosapentaenóico),0.007,g,310
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,traza,ug,258
Vitamina D,traza,ug,258
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.19,mg,258
"folato, total",10,ug,32
"equivalentes de niacina, totales",7.2,mg,258
riboflavina,0.2,mg,258
tiamina,0.05,mg,258
Vitamina B-12,1,ug,258
"Vitamina B-6, Total",0.25,mg,258
Vitamina C (ácido ascórbico),0,mg,258
Minerales,,,
calcio,7,mg,258
"hierro, total",1.9,mg,258
potasio,350,mg,258
magnesio,17,mg,258
sodio,61,mg,258
fósforo,200,mg,258
ioduro,3,ug,38
"selenio, total",3,ug,258
zinc (cinc),3.3,mg,258
