Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),-,-,-
"energía, total","687 (165)
							",kJ (kcal),236
"grasa, total (lipidos totales)",8.5,g,373
"proteina, total",21.9,g,373
agua (humedad),68.5,g,373
Hidratos de Carbono,,,
"fibra, dietetica total",-,-,-
carbohidratos,traza,g,373
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",3.799,g,373
"ácidos grasos, poliinsaturados totales",0.807,g,373
ácidos grasos saturados totales,3.095,g,373
ácido graso 12:0 (láurico),0.027,g,373
ácido graso 14:0 (ácido mirístico),0.124,g,373
ácido graso 16:0 (ácido palmítico),1.952,g,373
ácido graso 18:0 (ácido esteárico),0.992,g,373
ácido graso 18:1 n-9 cis (ácido oléico),3.527,g,373
colesterol,74,mg,373
ácido graso 18:2,0.76,g,373
ácido graso 18:3,0.047,g,373
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,5.2,ug,373
Vitamina D,-,-,-
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,-,-,-
"folato, total",traza,ug,373
"equivalentes de niacina, totales",5.1,mg,373
riboflavina,0.36,mg,373
tiamina,0.64,mg,373
Vitamina B-12,0.2,ug,373
"Vitamina B-6, Total",0.39,mg,373
Vitamina C (ácido ascórbico),-,-,-
Minerales,,,
calcio,15,mg,373
"hierro, total",3.2,mg,373
potasio,435,mg,373
magnesio,32,mg,373
sodio,62,mg,373
fósforo,194,mg,373
ioduro,-,-,-
"selenio, total",30,ug,373
zinc (cinc),3.1,mg,373
