Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),-,-,-
"energía, total","536 (129)
							",kJ (kcal),236
"grasa, total (lipidos totales)",3.9,g,373
"proteina, total",23.07,g,373
agua (humedad),71.89,g,373
Hidratos de Carbono,,,
"fibra, dietetica total",-,-,-
carbohidratos,traza,g,373
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",1.596,g,373
"ácidos grasos, poliinsaturados totales",0.347,g,373
ácidos grasos saturados totales,1.1285,g,373
ácido graso 12:0 (láurico),0.014,g,373
ácido graso 14:0 (ácido mirístico),0.045,g,373
ácido graso 16:0 (ácido palmítico),0.7275,g,373
ácido graso 18:0 (ácido esteárico),0.3355,g,373
ácido graso 18:1 n-9 cis (ácido oléico),1.4865,g,373
colesterol,67.43,mg,373
ácido graso 18:2,0.326,g,373
ácido graso 18:3,0.021,g,373
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,2.7,ug,373
Vitamina D,-,-,-
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,-,-,-
"folato, total",traza,ug,373
"equivalentes de niacina, totales",6.8,mg,373
riboflavina,0.21,mg,373
tiamina,0.52,mg,373
Vitamina B-12,0.15,ug,373
"Vitamina B-6, Total",0.55,mg,373
Vitamina C (ácido ascórbico),-,-,-
Minerales,,,
calcio,16.3,mg,373
"hierro, total",1.35,mg,373
potasio,445.33,mg,373
magnesio,35,mg,373
sodio,45.4,mg,373
fósforo,209.43,mg,373
ioduro,-,-,-
"selenio, total",28,ug,373
zinc (cinc),2.2,mg,373
