Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),-,-,-
"energía, total","665 (160)
							",kJ (kcal),236
"grasa, total (lipidos totales)",7.43,g,373
"proteina, total",22.95,g,373
agua (humedad),70,g,373
Hidratos de Carbono,,,
"fibra, dietetica total",-,-,-
carbohidratos,traza,g,373
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",3.585,g,373
"ácidos grasos, poliinsaturados totales",1.076,g,373
ácidos grasos saturados totales,2.716,g,373
ácido graso 12:0 (láurico),0.012,g,373
ácido graso 14:0 (ácido mirístico),0.09,g,373
ácido graso 16:0 (ácido palmítico),1.687,g,373
ácido graso 18:0 (ácido esteárico),0.884,g,373
ácido graso 18:1 n-9 cis (ácido oléico),3.33,g,373
colesterol,70.65,mg,373
ácido graso 18:2,1.031,g,373
ácido graso 18:3,0.045,g,373
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,3.5,ug,373
Vitamina D,-,-,-
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,-,-,-
"folato, total",traza,ug,373
"equivalentes de niacina, totales",5.98,mg,373
riboflavina,0.13,mg,373
tiamina,0.4,mg,373
Vitamina B-12,0.2,ug,373
"Vitamina B-6, Total",0.65,mg,373
Vitamina C (ácido ascórbico),-,-,-
Minerales,,,
calcio,16.05,mg,373
"hierro, total",0.95,mg,373
potasio,292.5,mg,373
magnesio,29.15,mg,373
sodio,48.4,mg,373
fósforo,179.85,mg,373
ioduro,-,-,-
"selenio, total",27,ug,373
zinc (cinc),1.95,mg,373
