Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,38
"energía, total","642 (154)
							",kJ (kcal),236
"grasa, total (lipidos totales)",5.32,g,38
"proteina, total",5.78,g,38
agua (humedad),66,g,38
Hidratos de Carbono,,,
"fibra, dietetica total",2.45,g,38
carbohidratos,20.43,g,38
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",1.436,g,38
"ácidos grasos, poliinsaturados totales",2.225,g,38
ácidos grasos saturados totales,0.74,g,38
ácido graso 12:0 (láurico),0.039,g,326
ácido graso 14:0 (ácido mirístico),0.117,g,326
ácido graso 16:0 (ácido palmítico),0.738,g,326
ácido graso 18:0 (ácido esteárico),0.518,g,326
ácido graso 18:1 n-9 cis (ácido oléico),1.016,g,326
colesterol,30.6,mg,38
ácido graso 18:2,1.098,g,326
ácido graso 18:3,0.02,g,326
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),0.001,g,326
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,5.55,ug,38
Vitamina D,0.434,ug,38
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.09,mg,38
"folato, total",8.93,ug,38
"equivalentes de niacina, totales",5.2,mg,38
riboflavina,0.2,mg,38
tiamina,0.12,mg,38
Vitamina B-12,4.01,ug,38
"Vitamina B-6, Total",0.06,mg,38
Vitamina C (ácido ascórbico),0,mg,38
Minerales,,,
calcio,22.4,mg,38
"hierro, total",1.13,mg,38
potasio,173.4,mg,38
magnesio,26.3,mg,38
sodio,719.2,mg,38
fósforo,173.3,mg,38
ioduro,15.2,ug,38
"selenio, total",8.1,ug,38
zinc (cinc),0.29,mg,38
