Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,61
"energía, total","1538 (369)
							",kJ (kcal),236
"grasa, total (lipidos totales)",5.6485,g,61
"proteina, total",5.2,g,149
agua (humedad),11.5,g,149
Hidratos de Carbono,,,
"fibra, dietetica total",2,g,149
carbohidratos,73,g,61
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",2.3,g,149
"ácidos grasos, poliinsaturados totales",1.3,g,149
ácidos grasos saturados totales,1.8,g,149
ácido graso 12:0 (láurico),11.15,g,326
ácido graso 14:0 (ácido mirístico),4.305,g,326
ácido graso 16:0 (ácido palmítico),2.281,g,326
ácido graso 18:0 (ácido esteárico),2.038,g,326
ácido graso 18:1 n-9 cis (ácido oléico),0.88,g,326
colesterol,20,mg,149
ácido graso 18:2,0.284,g,326
ácido graso 18:3,0.007,g,326
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,145,ug,61
Vitamina D,0.61,ug,149
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.45,mg,149
"folato, total",12,ug,61
"equivalentes de niacina, totales",0.09,mg,149
riboflavina,0.09,mg,149
tiamina,0.04,mg,149
Vitamina B-12,0,ug,61
"Vitamina B-6, Total",0.07,mg,149
Vitamina C (ácido ascórbico),1,mg,149
Minerales,,,
calcio,23,mg,149
"hierro, total",1.3,mg,149
potasio,97,mg,149
magnesio,17,mg,149
sodio,188,mg,149
fósforo,84,mg,149
ioduro,6.5,ug,280
"selenio, total",3.4,ug,280
zinc (cinc),0.23,mg,61
