Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","1458 (350)
							",kJ (kcal),236
"grasa, total (lipidos totales)",5.9,g,258
"proteina, total",11.4,g,258
agua (humedad),11.9,g,258
Hidratos de Carbono,,,
"fibra, dietetica total",3.9,g,30
carbohidratos,61.5,g,258
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",0.429,g,30
"ácidos grasos, poliinsaturados totales",2.067,g,30
ácidos grasos saturados totales,1.586,g,30
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,0,mg,258
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,27,ug,30
Vitamina D,0,ug,258
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,-,-,-
"folato, total",0,ug,32
"equivalentes de niacina, totales",1.46,mg,30
riboflavina,0.267,mg,30
tiamina,0.115,mg,30
Vitamina B-12,0,ug,258
"Vitamina B-6, Total",1.01,mg,30
Vitamina C (ácido ascórbico),0,mg,258
Minerales,,,
calcio,110,mg,258
"hierro, total",11.1,mg,258
potasio,1720,mg,258
magnesio,264,mg,30
sodio,150,mg,258
fósforo,250,mg,258
ioduro,-,-,-
"selenio, total",5.6,ug,258
zinc (cinc),1.09,mg,30
