Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","2277 (546)
							",kJ (kcal),236
"grasa, total (lipidos totales)",57.5,g,30
"proteina, total",8.7,g,30
agua (humedad),33.7,g,7
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,30
carbohidratos,0.09,g,30
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",26.33,g,7
"ácidos grasos, poliinsaturados totales",6.75,g,7
ácidos grasos saturados totales,21.26,g,7
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,100,mg,7
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,0.01,ug,7
Vitamina D,0.01,ug,7
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.23,mg,7
"folato, total",2,ug,7
"equivalentes de niacina, totales",1.8,mg,7
riboflavina,0.11,mg,30
tiamina,0.36,mg,30
Vitamina B-12,0.8,ug,7
"Vitamina B-6, Total",0.3,mg,7
Vitamina C (ácido ascórbico),0,mg,30
Minerales,,,
calcio,13,mg,7
"hierro, total",1.2,mg,7
potasio,160,mg,7
magnesio,12,mg,7
sodio,680,mg,7
fósforo,108,mg,7
ioduro,1.2,ug,7
"selenio, total",25,ug,30
zinc (cinc),1.8,mg,7
