Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,38
"energía, total","2612 (627)
							",kJ (kcal),236
"grasa, total (lipidos totales)",56.8,g,38
"proteina, total",17.25,g,38
agua (humedad),0.9,g,38
Hidratos de Carbono,,,
"fibra, dietetica total",11.5,g,38
carbohidratos,12.8,g,61
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0,g,30
"ácidos grasos, monoinsaturados totales",10.841,g,38
"ácidos grasos, poliinsaturados totales",37.469,g,38
ácidos grasos saturados totales,5.953,g,38
ácido graso 12:0 (láurico),0,g,30
ácido graso 14:0 (ácido mirístico),0.058,g,30
ácido graso 16:0 (ácido palmítico),3.202,g,30
ácido graso 18:0 (ácido esteárico),2.522,g,30
ácido graso 18:1 n-9 cis (ácido oléico),10.72,g,30
colesterol,0,mg,38
ácido graso 18:2,37.39,g,30
ácido graso 18:3,0.079,g,30
ácido graso 20:4 n-6  (ácido araquidónico),0,g,30
ácido graso 20:5 (ácido eicosapentaenóico),0,g,30
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,0,ug,38
Vitamina D,0,ug,38
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,37.8,mg,38
"folato, total",238,ug,38
"equivalentes de niacina, totales",8.181,mg,38
riboflavina,0.285,mg,38
tiamina,0.325,mg,38
Vitamina B-12,0,ug,38
"Vitamina B-6, Total",0.805,mg,38
Vitamina C (ácido ascórbico),1.4,mg,38
Minerales,,,
calcio,57,mg,38
"hierro, total",6.81,mg,38
potasio,491,mg,38
magnesio,129,mg,38
sodio,613,mg,38
fósforo,1158,mg,38
ioduro,traza,ug,38
"selenio, total",62.2,ug,38
zinc (cinc),5.3,mg,38
