Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","1288 (309)
							",kJ (kcal),236
"grasa, total (lipidos totales)",27,g,258
"proteina, total",14,g,258
agua (humedad),56,g,258
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,258
carbohidratos,3,g,258
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0.011,g,326
"ácidos grasos, monoinsaturados totales",11.29,g,258
"ácidos grasos, poliinsaturados totales",4.17,g,258
ácidos grasos saturados totales,9.4,g,258
ácido graso 12:0 (láurico),0.017,g,326
ácido graso 14:0 (ácido mirístico),0.239,g,326
ácido graso 16:0 (ácido palmítico),4.153,g,326
ácido graso 18:0 (ácido esteárico),2.022,g,326
ácido graso 18:1 n-9 cis (ácido oléico),5.767,g,326
colesterol,72,mg,258
ácido graso 18:2,2.576,g,326
ácido graso 18:3,0.19,g,326
ácido graso 20:4 n-6  (ácido araquidónico),0.068,g,326
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,traza,ug,258
Vitamina D,traza,ug,258
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.25,mg,30
"folato, total",traza,ug,32
"equivalentes de niacina, totales",5.9,mg,258
riboflavina,0.21,mg,258
tiamina,0.33,mg,258
Vitamina B-12,traza,ug,258
"Vitamina B-6, Total",0.05,mg,258
Vitamina C (ácido ascórbico),0,mg,258
Minerales,,,
calcio,13,mg,258
"hierro, total",2.2,mg,258
potasio,207,mg,258
magnesio,9,mg,258
sodio,668,mg,258
fósforo,160,mg,258
ioduro,1,ug,327
"selenio, total",18.6,ug,30
zinc (cinc),2.9,mg,258
