Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,61
"energía, total","1832 (440)
							",kJ (kcal),236
"grasa, total (lipidos totales)",27.9417,g,61
"proteina, total",5.187,g,180
agua (humedad),22.979,g,180
Hidratos de Carbono,,,
"fibra, dietetica total",1.838,g,180
carbohidratos,41.77,g,61
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",8.7424,g,180
"ácidos grasos, poliinsaturados totales",1.0425,g,180
ácidos grasos saturados totales,16.9274,g,180
ácido graso 12:0 (láurico),0.146,g,303
ácido graso 14:0 (ácido mirístico),0.62,g,303
ácido graso 16:0 (ácido palmítico),7.861,g,303
ácido graso 18:0 (ácido esteárico),2.021,g,303
ácido graso 18:1 n-9 cis (ácido oléico),11.203,g,303
colesterol,147.77,mg,180
ácido graso 18:2,2.607,g,303
ácido graso 18:3,0.272,g,303
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,219.732,ug,61
Vitamina D,0.698,ug,180
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.876,mg,180
"folato, total",26.38,ug,180
"equivalentes de niacina, totales",0.2062,mg,180
riboflavina,0.1497,mg,180
tiamina,0.0453,mg,180
Vitamina B-12,0.4,ug,180
"Vitamina B-6, Total",0.0596,mg,180
Vitamina C (ácido ascórbico),0,mg,180
Minerales,,,
calcio,31.604,mg,180
"hierro, total",1.3716,mg,180
potasio,142.4,mg,180
magnesio,34.831,mg,180
sodio,40.03,mg,180
fósforo,107.171,mg,180
ioduro,15.7,ug,280
"selenio, total",8.3,ug,280
zinc (cinc),0.4105,mg,180
