Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","267 (64)
							",kJ (kcal),236
"grasa, total (lipidos totales)",2.21,g,179
"proteina, total",8.145,g,179
agua (humedad),84.12,g,179
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,310
carbohidratos,2.76,g,61
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0.159,g,295
"ácidos grasos, monoinsaturados totales",0.3102,g,179
"ácidos grasos, poliinsaturados totales",0.8757,g,179
ácidos grasos saturados totales,0.3739,g,179
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),0.015,g,295
ácido graso 16:0 (ácido palmítico),0.079,g,295
ácido graso 18:0 (ácido esteárico),0.048,g,295
ácido graso 18:1 n-9 cis (ácido oléico),0.088,g,295
colesterol,53.5,mg,179
ácido graso 18:2,0.016,g,295
ácido graso 18:3,0.007,g,295
ácido graso 20:4 n-6  (ácido araquidónico),0.014,g,295
ácido graso 20:5 (ácido eicosapentaenóico),0.12,g,295
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,75,ug,61
Vitamina D,3,ug,179
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.85,mg,179
"folato, total",8,ug,149
"equivalentes de niacina, totales",1.85,mg,179
riboflavina,0.195,mg,179
tiamina,0.14,mg,179
Vitamina B-12,16.75,ug,179
"Vitamina B-6, Total",0.135,mg,179
Vitamina C (ácido ascórbico),traza,mg,150
Minerales,,,
calcio,116,mg,179
"hierro, total",6,mg,179
potasio,240,mg,179
magnesio,43,mg,179
sodio,395,mg,179
fósforo,187.5,mg,179
ioduro,20,ug,7
"selenio, total",63.7,ug,30
zinc (cinc),59.2,mg,150
