Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","1115 (268)
							",kJ (kcal),30
"grasa, total (lipidos totales)",0.02,g,30
"proteina, total",4.63,g,278
agua (humedad),12.86,g,278
Hidratos de Carbono,,,
"fibra, dietetica total",1,g,30
carbohidratos,69.95,g,30
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0,g,30
"ácidos grasos, monoinsaturados totales",0.001,g,30
"ácidos grasos, poliinsaturados totales",0.004,g,30
ácidos grasos saturados totales,0.005,g,30
ácido graso 12:0 (láurico),0,g,30
ácido graso 14:0 (ácido mirístico),0,g,30
ácido graso 16:0 (ácido palmítico),0.004,g,30
ácido graso 18:0 (ácido esteárico),0.001,g,30
ácido graso 18:1 n-9 cis (ácido oléico),0.001,g,30
colesterol,0,mg,30
ácido graso 18:2,0.003,g,30
ácido graso 18:3,0.001,g,30
ácido graso 20:4 n-6  (ácido araquidónico),0,g,30
ácido graso 20:5 (ácido eicosapentaenóico),0,g,30
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,0,ug,30
Vitamina D,0,ug,30
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0,mg,30
"folato, total",2,ug,30
"equivalentes de niacina, totales",0.036,mg,30
riboflavina,0.026,mg,30
tiamina,0.001,mg,30
Vitamina B-12,0,ug,30
"Vitamina B-6, Total",0.02,mg,30
Vitamina C (ácido ascórbico),0.9,mg,30
Minerales,,,
calcio,7,mg,30
"hierro, total",0.19,mg,30
potasio,54,mg,30
magnesio,6,mg,30
sodio,30,mg,30
fósforo,6,mg,30
ioduro,4,ug,280
"selenio, total",0.4,ug,30
zinc (cinc),0.03,mg,30
