Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","139 (33)
							",kJ (kcal),236
"grasa, total (lipidos totales)",traza,g,30
"proteina, total",0.5,g,149
agua (humedad),89.4,g,149
Hidratos de Carbono,,,
"fibra, dietetica total",1.9,g,149
carbohidratos,7.6,g,61
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",traza,g,30
"ácidos grasos, poliinsaturados totales",traza,g,30
ácidos grasos saturados totales,traza,g,30
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,0,mg,61
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,52,ug,310
Vitamina D,0,ug,61
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.01,mg,180
"folato, total",45,ug,149
"equivalentes de niacina, totales",0.3,mg,28
riboflavina,0.03,mg,149
tiamina,0.03,mg,149
Vitamina B-12,0,ug,61
"Vitamina B-6, Total",0.02,mg,149
Vitamina C (ácido ascórbico),64,mg,149
Minerales,,,
calcio,20,mg,149
"hierro, total",0.4,mg,149
potasio,214,mg,149
magnesio,13,mg,149
sodio,3,mg,149
fósforo,11,mg,149
ioduro,1,ug,38
"selenio, total",0.6,ug,30
zinc (cinc),0.12,mg,28
