Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,38
"energía, total","152 (36)
							",kJ (kcal),236
"grasa, total (lipidos totales)",0.5,g,38
"proteina, total",2.3,g,38
agua (humedad),90.4,g,38
Hidratos de Carbono,,,
"fibra, dietetica total",1.204,g,38
carbohidratos,5.55,g,38
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",0.077,g,38
"ácidos grasos, poliinsaturados totales",0.202,g,38
ácidos grasos saturados totales,0.071,g,38
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,0,mg,38
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,207,ug,38
Vitamina D,0,ug,38
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.83,mg,38
"folato, total",11,ug,61
"equivalentes de niacina, totales",0.998,mg,38
riboflavina,0.058,mg,38
tiamina,0.093,mg,38
Vitamina B-12,0,ug,38
"Vitamina B-6, Total",0.18,mg,38
Vitamina C (ácido ascórbico),9,mg,38
Minerales,,,
calcio,60,mg,38
"hierro, total",1,mg,38
potasio,1160,mg,38
magnesio,32,mg,38
sodio,590,mg,38
fósforo,34,mg,38
ioduro,2.2,ug,38
"selenio, total",0.6,ug,38
zinc (cinc),0.27,mg,38
