Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","3696 (887)
							",kJ (kcal),236
"grasa, total (lipidos totales)",99.9,g,29
"proteina, total",0,g,29
agua (humedad),0.1,g,7
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,29
carbohidratos,0,g,29
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",47.8,g,29
"ácidos grasos, poliinsaturados totales",28.5,g,29
ácidos grasos saturados totales,18.8,g,29
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),0.04,g,288
ácido graso 16:0 (ácido palmítico),11.82,g,288
ácido graso 18:0 (ácido esteárico),3.38,g,288
ácido graso 18:1 n-9 cis (ácido oléico),39.97,g,288
colesterol,0,mg,29
ácido graso 18:2,37.75,g,288
ácido graso 18:3,0.1,g,288
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,traza,ug,61
Vitamina D,0,ug,61
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,17.2,mg,149
"folato, total",traza,ug,149
"equivalentes de niacina, totales",traza,mg,149
riboflavina,traza,mg,149
tiamina,traza,mg,149
Vitamina B-12,0,ug,61
"Vitamina B-6, Total",traza,mg,149
Vitamina C (ácido ascórbico),0,mg,61
Minerales,,,
calcio,0,mg,30
"hierro, total",traza,mg,149
potasio,0,mg,30
magnesio,0,mg,30
sodio,0,mg,30
fósforo,0,mg,30
ioduro,0,ug,327
"selenio, total",traza,ug,29
zinc (cinc),0,mg,180
