Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","1827 (438)
							",kJ (kcal),236
"grasa, total (lipidos totales)",25.2,g,7
"proteina, total",5.9,g,7
agua (humedad),22.2,g,7
Hidratos de Carbono,,,
"fibra, dietetica total",3.6,g,38
carbohidratos,46.7,g,7
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",8.5,g,38
"ácidos grasos, poliinsaturados totales",2,g,38
ácidos grasos saturados totales,7.6,g,38
ácido graso 12:0 (láurico),0.626,g,304
ácido graso 14:0 (ácido mirístico),0.585,g,304
ácido graso 16:0 (ácido palmítico),4.916,g,304
ácido graso 18:0 (ácido esteárico),0.883,g,304
ácido graso 18:1 n-9 cis (ácido oléico),4.798,g,304
colesterol,225,mg,38
ácido graso 18:2,3.149,g,304
ácido graso 18:3,0.027,g,304
ácido graso 20:4 n-6  (ácido araquidónico),0.002,g,304
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,46.5,ug,38
Vitamina D,0.42,ug,38
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,2.5,mg,38
"folato, total",39.1,ug,38
"equivalentes de niacina, totales",0.9,mg,7
riboflavina,0.15,mg,38
tiamina,0.16,mg,38
Vitamina B-12,0.7,ug,38
"Vitamina B-6, Total",0.07,mg,38
Vitamina C (ácido ascórbico),0,mg,38
Minerales,,,
calcio,93.1,mg,38
"hierro, total",3.6,mg,38
potasio,104,mg,38
magnesio,16.7,mg,38
sodio,226,mg,38
fósforo,117,mg,38
ioduro,15,ug,38
"selenio, total",9.1,ug,38
zinc (cinc),0.4,mg,38
