Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,61
"energía, total","1849 (444)
							",kJ (kcal),236
"grasa, total (lipidos totales)",44,g,61
"proteina, total",10,g,61
agua (humedad),42,g,61
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,61
carbohidratos,3,g,61
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",25.2,g,61
"ácidos grasos, poliinsaturados totales",4.8,g,61
ácidos grasos saturados totales,12,g,61
ácido graso 12:0 (láurico),0.035,g,326
ácido graso 14:0 (ácido mirístico),0.398,g,326
ácido graso 16:0 (ácido palmítico),6.732,g,326
ácido graso 18:0 (ácido esteárico),3.44,g,326
ácido graso 18:1 n-9 cis (ácido oléico),10.293,g,326
colesterol,380,mg,61
ácido graso 18:2,3.487,g,326
ácido graso 18:3,0.224,g,326
ácido graso 20:4 n-6  (ácido araquidónico),0.112,g,326
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,950,ug,61
Vitamina D,0.2,ug,61
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.35,mg,61
"folato, total",556,ug,61
"equivalentes de niacina, totales",3,mg,61
riboflavina,0.6,mg,61
tiamina,0.03,mg,61
Vitamina B-12,15,ug,61
"Vitamina B-6, Total",0.3,mg,61
Vitamina C (ácido ascórbico),2,mg,61
Minerales,,,
calcio,10,mg,61
"hierro, total",6.4,mg,61
potasio,170,mg,61
magnesio,15,mg,61
sodio,740,mg,61
fósforo,190,mg,61
ioduro,6.3,ug,38
"selenio, total",41.6,ug,38
zinc (cinc),1.7,mg,61
