Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","741 (178)
							",kJ (kcal),236
"grasa, total (lipidos totales)",3.98,g,258
"proteina, total",14.4,g,258
agua (humedad),6.4,g,258
Hidratos de Carbono,,,
"fibra, dietetica total",40.5,g,258
carbohidratos,20.5,g,258
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",0.45,g,258
"ácidos grasos, poliinsaturados totales",2.17,g,258
ácidos grasos saturados totales,0.24,g,258
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,0,mg,258
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,264,ug,32
Vitamina D,0,ug,258
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,7.48,mg,258
"folato, total",247,ug,32
"equivalentes de niacina, totales",6.95,mg,258
riboflavina,0.32,mg,258
tiamina,0.15,mg,258
Vitamina B-12,0,ug,258
"Vitamina B-6, Total",2.32,mg,258
Vitamina C (ácido ascórbico),61.2,mg,258
Minerales,,,
calcio,154,mg,32
"hierro, total",42,mg,258
potasio,3433,mg,258
magnesio,422,mg,258
sodio,34,mg,258
fósforo,490,mg,258
ioduro,,ug,258
"selenio, total",2.8,ug,258
zinc (cinc),5.82,mg,258
