Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,38
"energía, total","1240 (297)
							",kJ (kcal),236
"grasa, total (lipidos totales)",9.7,g,38
"proteina, total",4.6,g,38
agua (humedad),35.5,g,38
Hidratos de Carbono,,,
"fibra, dietetica total",3,g,38
carbohidratos,47.2,g,38
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",4,g,38
"ácidos grasos, poliinsaturados totales",0.7,g,38
ácidos grasos saturados totales,4.5,g,38
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,45,mg,38
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,24.5,ug,38
Vitamina D,0.2,ug,38
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.64,mg,38
"folato, total",8,ug,38
"equivalentes de niacina, totales",1.7,mg,38
riboflavina,0.08,mg,38
tiamina,0.08,mg,38
Vitamina B-12,0,ug,38
"Vitamina B-6, Total",0.08,mg,38
Vitamina C (ácido ascórbico),traza,mg,38
Minerales,,,
calcio,79,mg,38
"hierro, total",1.5,mg,38
potasio,350,mg,38
magnesio,27,mg,38
sodio,200,mg,38
fósforo,76,mg,38
ioduro,2.8,ug,280
"selenio, total",7,ug,38
zinc (cinc),0.5,mg,38
