Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","2138 (513)
							",kJ (kcal),236
"grasa, total (lipidos totales)",24.1,g,29
"proteina, total",6.8,g,29
agua (humedad),0,g,7
Hidratos de Carbono,,,
"fibra, dietetica total",3.1,g,29
carbohidratos,66.5,g,29
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",8.9,g,29
"ácidos grasos, poliinsaturados totales",1.8,g,29
ácidos grasos saturados totales,12.2,g,29
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,51,mg,29
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,traza,ug,29
Vitamina D,traza,ug,29
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,1.1,mg,29
"folato, total",8.6,ug,280
"equivalentes de niacina, totales",2.7,mg,29
riboflavina,0.11,mg,29
tiamina,0.08,mg,29
Vitamina B-12,traza,ug,29
"Vitamina B-6, Total",0.08,mg,29
Vitamina C (ácido ascórbico),0,mg,29
Minerales,,,
calcio,84,mg,29
"hierro, total",2.1,mg,29
potasio,210,mg,29
magnesio,41,mg,29
sodio,450,mg,29
fósforo,130,mg,29
ioduro,7.4,ug,280
"selenio, total",4.3,ug,280
zinc (cinc),1,mg,29
