Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","1436 (345)
							",kJ (kcal),236
"grasa, total (lipidos totales)",15.2,g,258
"proteina, total",5,g,258
agua (humedad),9.3,g,258
Hidratos de Carbono,,,
"fibra, dietetica total",24.1,g,258
carbohidratos,46.4,g,258
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",3.014,g,30
"ácidos grasos, poliinsaturados totales",2.34,g,30
ácidos grasos saturados totales,7.37,g,30
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,,mg,258
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,313,ug,258
Vitamina D,0,ug,258
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0,mg,258
"folato, total",0,ug,274
"equivalentes de niacina, totales",1,mg,258
riboflavina,0,mg,258
tiamina,0.5,mg,258
Vitamina B-12,0,ug,258
"Vitamina B-6, Total",0,mg,258
Vitamina C (ácido ascórbico),50,mg,258
Minerales,,,
calcio,317,mg,30
"hierro, total",28.9,mg,258
potasio,550,mg,258
magnesio,150,mg,258
sodio,50,mg,258
fósforo,50,mg,258
ioduro,-,-,-
"selenio, total",-,-,-
zinc (cinc),0.93,mg,30
