Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,38
"energía, total","273 (65)
							",kJ (kcal),236
"grasa, total (lipidos totales)",3.8,g,38
"proteina, total",3.06,g,38
agua (humedad),88.4,g,38
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,38
carbohidratos,4.7,g,38
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",1.1,g,38
"ácidos grasos, poliinsaturados totales",0.13,g,38
ácidos grasos saturados totales,2.3,g,38
ácido graso 12:0 (láurico),0.118,g,310
ácido graso 14:0 (ácido mirístico),0.371,g,310
ácido graso 16:0 (ácido palmítico),1.07,g,310
ácido graso 18:0 (ácido esteárico),0.35,g,310
ácido graso 18:1 n-9 cis (ácido oléico),0.73,g,310
colesterol,14,mg,38
ácido graso 18:2,0.078,g,310
ácido graso 18:3,0.009,g,310
ácido graso 20:4 n-6  (ácido araquidónico),0.006,g,310
ácido graso 20:5 (ácido eicosapentaenóico),0.0016,g,310
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,46,ug,38
Vitamina D,0.03,ug,38
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.1,mg,38
"folato, total",5.5,ug,38
"equivalentes de niacina, totales",0.73,mg,38
riboflavina,0.19,mg,38
tiamina,0.04,mg,38
Vitamina B-12,0.3,ug,38
"Vitamina B-6, Total",0.04,mg,38
Vitamina C (ácido ascórbico),1.4,mg,38
Minerales,,,
calcio,124,mg,38
"hierro, total",0.09,mg,38
potasio,157,mg,38
magnesio,11.6,mg,38
sodio,48,mg,38
fósforo,92,mg,38
ioduro,9,ug,38
"selenio, total",1.4,ug,38
zinc (cinc),0.38,mg,38
