Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,281
"energía, total","3073 (737)
							",kJ (kcal),236
"grasa, total (lipidos totales)",80.9,g,281
"proteina, total",4.68,g,281
agua (humedad),12.8,g,281
Hidratos de Carbono,,,
"fibra, dietetica total",traza,g,281
carbohidratos,traza,g,281
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",36.1,g,281
"ácidos grasos, poliinsaturados totales",8.9,g,281
ácidos grasos saturados totales,31.5,g,281
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,198,mg,281
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,traza,ug,281
Vitamina D,traza,ug,281
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.09,mg,281
"folato, total",traza,ug,281
"equivalentes de niacina, totales",0.77,mg,281
riboflavina,traza,mg,281
tiamina,traza,mg,281
Vitamina B-12,traza,ug,281
"Vitamina B-6, Total",traza,mg,281
Vitamina C (ácido ascórbico),traza,mg,281
Minerales,,,
calcio,2.85,mg,281
"hierro, total",0.67,mg,281
potasio,60,mg,281
magnesio,3.7,mg,281
sodio,420,mg,281
fósforo,35.15,mg,281
ioduro,10.45,ug,281
"selenio, total",0.95,ug,281
zinc (cinc),0.57,mg,281
