Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","578 (139)
							",kJ (kcal),236
"grasa, total (lipidos totales)",10.2,g,258
"proteina, total",6.4,g,258
agua (humedad),78,g,258
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,258
carbohidratos,5.4,g,258
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0.015,g,321
"ácidos grasos, monoinsaturados totales",2.46,g,258
"ácidos grasos, poliinsaturados totales",0.28,g,258
ácidos grasos saturados totales,6.8,g,258
ácido graso 12:0 (láurico),0.1228,g,321
ácido graso 14:0 (ácido mirístico),0.35,g,321
ácido graso 16:0 (ácido palmítico),0.9062,g,321
ácido graso 18:0 (ácido esteárico),0.3726,g,321
ácido graso 18:1 n-9 cis (ácido oléico),0.5722,g,321
colesterol,11,mg,258
ácido graso 18:2,0.009,g,321
ácido graso 18:3,0.03,g,321
ácido graso 20:4 n-6  (ácido araquidónico),0.015,g,321
ácido graso 20:5 (ácido eicosapentaenóico),0.01,g,321
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,121,ug,258
Vitamina D,0.05,ug,258
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.38,mg,258
"folato, total",6,ug,32
"equivalentes de niacina, totales",1.6,mg,258
riboflavina,0.36,mg,258
tiamina,0.03,mg,258
Vitamina B-12,0.2,ug,258
"Vitamina B-6, Total",0.05,mg,258
Vitamina C (ácido ascórbico),traza,mg,258
Minerales,,,
calcio,150,mg,258
"hierro, total",0.3,mg,258
potasio,150,mg,258
magnesio,12,mg,258
sodio,71,mg,258
fósforo,130,mg,258
ioduro,4,ug,258
"selenio, total",2,ug,258
zinc (cinc),0.5,mg,258
