Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,61
"energía, total","270 (65)
							",kJ (kcal),236
"grasa, total (lipidos totales)",3.7037,g,61
"proteina, total",3.4,g,149
agua (humedad),87.5,g,149
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,149
carbohidratos,4.4,g,61
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0.0014,g,310
"ácidos grasos, monoinsaturados totales",0.9,g,149
"ácidos grasos, poliinsaturados totales",0.1,g,149
ácidos grasos saturados totales,2.5,g,149
ácido graso 12:0 (láurico),0.206,g,310
ácido graso 14:0 (ácido mirístico),0.518,g,310
ácido graso 16:0 (ácido palmítico),1.378,g,310
ácido graso 18:0 (ácido esteárico),0.6,g,310
ácido graso 18:1 n-9 cis (ácido oléico),1.14,g,310
colesterol,11,mg,149
ácido graso 18:2,0.131,g,310
ácido graso 18:3,0.022,g,310
ácido graso 20:4 n-6  (ácido araquidónico),0.012,g,310
ácido graso 20:5 (ácido eicosapentaenóico),0.0019,g,310
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,40,ug,61
Vitamina D,0.06,ug,149
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.03,mg,149
"folato, total",1,ug,149
"equivalentes de niacina, totales",1.1,mg,32
riboflavina,0.15,mg,149
tiamina,0.04,mg,149
Vitamina B-12,0.1,ug,29
"Vitamina B-6, Total",0.04,mg,149
Vitamina C (ácido ascórbico),2,mg,149
Minerales,,,
calcio,120,mg,149
"hierro, total",0.1,mg,149
potasio,185,mg,149
magnesio,14,mg,149
sodio,45,mg,149
fósforo,103,mg,149
ioduro,0,ug,7
"selenio, total",2,ug,280
zinc (cinc),0.5,mg,180
