Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","1266 (304)
							",kJ (kcal),236
"grasa, total (lipidos totales)",8.4,g,258
"proteina, total",7.6,g,258
agua (humedad),5.4,g,258
Hidratos de Carbono,,,
"fibra, dietetica total",26.3,g,30
carbohidratos,48.6,g,258
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",1.64,g,30
"ácidos grasos, poliinsaturados totales",2.29,g,30
ácidos grasos saturados totales,2.28,g,30
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,0,mg,258
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,618,ug,258
Vitamina D,0,ug,258
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,-,-,-
"folato, total",0,ug,32
"equivalentes de niacina, totales",3.9,mg,258
riboflavina,0.42,mg,258
tiamina,0.01,mg,258
Vitamina B-12,0,ug,258
"Vitamina B-6, Total",1.74,mg,30
Vitamina C (ácido ascórbico),0,mg,258
Minerales,,,
calcio,830,mg,258
"hierro, total",43,mg,258
potasio,530,mg,258
magnesio,120,mg,258
sodio,23,mg,258
fósforo,113,mg,30
ioduro,-,-,-
"selenio, total",2.8,ug,30
zinc (cinc),3.7,mg,30
