Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,7
"energía, total","220 (53)
							",kJ (kcal),236
"grasa, total (lipidos totales)",1.95,g,7
"proteina, total",3.5,g,7
agua (humedad),88,g,7
Hidratos de Carbono,,,
"fibra, dietetica total",,g,7
carbohidratos,5.2,g,7
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0.026,g,317
"ácidos grasos, monoinsaturados totales",1.4,g,7
"ácidos grasos, poliinsaturados totales",0.27,g,7
ácidos grasos saturados totales,0.23,g,7
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),0.018,g,317
ácido graso 16:0 (ácido palmítico),0.186,g,317
ácido graso 18:0 (ácido esteárico),0.157,g,317
ácido graso 18:1 n-9 cis (ácido oléico),1.471,g,317
colesterol,,mg,7
ácido graso 18:2,0.203,g,317
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),0.019,g,317
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,120,ug,7
Vitamina D,0.75,ug,7
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,1.5,mg,7
"folato, total",30,ug,7
"equivalentes de niacina, totales",,mg,7
riboflavina,,mg,7
tiamina,,mg,7
Vitamina B-12,0.4,ug,7
"Vitamina B-6, Total",0.3,mg,7
Vitamina C (ácido ascórbico),,mg,7
Minerales,,,
calcio,132,mg,7
"hierro, total",,mg,7
potasio,,mg,7
magnesio,,mg,7
sodio,,mg,7
fósforo,,mg,7
ioduro,,ug,7
"selenio, total",,ug,7
zinc (cinc),,mg,7
