Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","396 (95)
							",kJ (kcal),236
"grasa, total (lipidos totales)",3.95,g,7
"proteina, total",14.56,g,7
agua (humedad),80,g,7
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,7
carbohidratos,0,g,7
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0.001,g,326
"ácidos grasos, monoinsaturados totales",1.31,g,7
"ácidos grasos, poliinsaturados totales",0.07,g,7
ácidos grasos saturados totales,2.03,g,7
ácido graso 12:0 (láurico),0.007,g,326
ácido graso 14:0 (ácido mirístico),0.121,g,326
ácido graso 16:0 (ácido palmítico),0.861,g,326
ácido graso 18:0 (ácido esteárico),0.839,g,326
ácido graso 18:1 n-9 cis (ácido oléico),0.919,g,326
colesterol,95,mg,7
ácido graso 18:2,0.06,g,326
ácido graso 18:3,0.018,g,326
ácido graso 20:4 n-6  (ácido araquidónico),0.023,g,326
ácido graso 20:5 (ácido eicosapentaenóico),0.006,g,326
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,0,ug,7
Vitamina D,traza,ug,7
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.08,mg,7
"folato, total",2,ug,7
"equivalentes de niacina, totales",0.06,mg,7
riboflavina,0.17,mg,7
tiamina,0.01,mg,7
Vitamina B-12,1.54,ug,7
"Vitamina B-6, Total",0.04,mg,7
Vitamina C (ácido ascórbico),traza,mg,32
Minerales,,,
calcio,9,mg,7
"hierro, total",1.95,mg,7
potasio,270,mg,7
magnesio,8,mg,7
sodio,46,mg,7
fósforo,79,mg,7
ioduro,,ug,7
"selenio, total",45.6,ug,32
zinc (cinc),2.47,mg,7
