Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","243 (58)
							",kJ (kcal),236
"grasa, total (lipidos totales)",0.6,g,31
"proteina, total",5.8,g,31
agua (humedad),79.9,g,7
Hidratos de Carbono,,,
"fibra, dietetica total",6.5,g,31
carbohidratos,7.2,g,31
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",0.12,g,31
"ácidos grasos, poliinsaturados totales",0.24,g,31
ácidos grasos saturados totales,0.11,g,31
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,0,mg,31
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,31.6667,ug,61
Vitamina D,0,ug,61
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.5,mg,149
"folato, total",57,ug,149
"equivalentes de niacina, totales",2,mg,149
riboflavina,0.07,mg,31
tiamina,0.05,mg,31
Vitamina B-12,0,ug,31
"Vitamina B-6, Total",0.07,mg,149
Vitamina C (ácido ascórbico),12,mg,31
Minerales,,,
calcio,24,mg,31
"hierro, total",1,mg,31
potasio,210,mg,31
magnesio,18,mg,31
sodio,4,mg,31
fósforo,105,mg,31
ioduro,1.1,ug,280
"selenio, total",2.7,ug,280
zinc (cinc),1,mg,180
