Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,61
"energía, total","2470 (593)
							",kJ (kcal),236
"grasa, total (lipidos totales)",55.9623,g,61
"proteina, total",19,g,180
agua (humedad),3,g,61
Hidratos de Carbono,,,
"fibra, dietetica total",15,g,180
carbohidratos,4.5,g,61
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",38.5453,g,180
"ácidos grasos, poliinsaturados totales",10.5315,g,180
ácidos grasos saturados totales,4.4232,g,180
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,0,mg,61
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,0,ug,61
Vitamina D,0,ug,61
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,24,mg,180
"folato, total",70,ug,180
"equivalentes de niacina, totales",2.5,mg,180
riboflavina,0.75,mg,180
tiamina,0.23,mg,180
Vitamina B-12,0,ug,61
"Vitamina B-6, Total",0.08,mg,180
Vitamina C (ácido ascórbico),0,mg,180
Minerales,,,
calcio,250,mg,180
"hierro, total",4.2,mg,180
potasio,800,mg,180
magnesio,250,mg,180
sodio,400,mg,180
fósforo,470,mg,180
ioduro,1,ug,38
"selenio, total",4.4,ug,38
zinc (cinc),3.2,mg,180
