Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,282
"energía, total","2361 (567)
							",kJ (kcal),236
"grasa, total (lipidos totales)",45.93,g,282
"proteina, total",20.15,g,282
agua (humedad),,g,282
Hidratos de Carbono,,,
"fibra, dietetica total",,g,282
carbohidratos,18.78,g,282
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",8.16,g,282
"ácidos grasos, poliinsaturados totales",26.71,g,282
ácidos grasos saturados totales,11.03,g,282
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,,mg,282
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,44890,ug,282
Vitamina D,561.16,ug,282
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,561.16,mg,282
"folato, total",11222,ug,282
"equivalentes de niacina, totales",1010.1,mg,282
riboflavina,89.78,mg,282
tiamina,78.56,mg,282
Vitamina B-12,56.12,ug,282
"Vitamina B-6, Total",112.23,mg,282
Vitamina C (ácido ascórbico),3367,mg,282
Minerales,,,
calcio,,mg,282
"hierro, total",785.63,mg,282
potasio,123.45,mg,282
magnesio,,mg,282
sodio,,mg,282
fósforo,,mg,282
ioduro,8417.5,ug,282
"selenio, total",2805.8,ug,282
zinc (cinc),1683.5,mg,282
