Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,280
"energía, total","881 (211)
							",kJ (kcal),236
"grasa, total (lipidos totales)",10.8,g,280
"proteina, total",3.9,g,280
agua (humedad),60,g,280
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,280
carbohidratos,24.4,g,7
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",2.8,g,280
"ácidos grasos, poliinsaturados totales",0.3,g,280
ácidos grasos saturados totales,7.3,g,280
ácido graso 12:0 (láurico),3.191,g,326
ácido graso 14:0 (ácido mirístico),1.235,g,326
ácido graso 16:0 (ácido palmítico),0.84,g,326
ácido graso 18:0 (ácido esteárico),0.9,g,326
ácido graso 18:1 n-9 cis (ácido oléico),0.4,g,326
colesterol,30,mg,280
ácido graso 18:2,0.172,g,326
ácido graso 18:3,0.003,g,326
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,112.3,ug,280
Vitamina D,0.1,ug,280
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.5,mg,280
"folato, total",2,ug,280
"equivalentes de niacina, totales",1,mg,280
riboflavina,0.23,mg,280
tiamina,0.04,mg,280
Vitamina B-12,0.5,ug,280
"Vitamina B-6, Total",0.02,mg,280
Vitamina C (ácido ascórbico),1.3,mg,280
Minerales,,,
calcio,146,mg,280
"hierro, total",0.1,mg,280
potasio,190,mg,280
magnesio,14,mg,280
sodio,44,mg,280
fósforo,120,mg,280
ioduro,15,ug,280
"selenio, total",3.5,ug,280
zinc (cinc),0.5,mg,280
