Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,38
"energía, total","1127 (270)
							",kJ (kcal),236
"grasa, total (lipidos totales)",13.5,g,38
"proteina, total",4.1,g,38
agua (humedad),46.1,g,38
Hidratos de Carbono,,,
"fibra, dietetica total",3.5,g,38
carbohidratos,32.79,g,38
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",6.7,g,38
"ácidos grasos, poliinsaturados totales",4.9,g,38
ácidos grasos saturados totales,1.2,g,38
ácido graso 12:0 (láurico),0.036,g,326
ácido graso 14:0 (ácido mirístico),0.141,g,326
ácido graso 16:0 (ácido palmítico),5.428,g,326
ácido graso 18:0 (ácido esteárico),1.098,g,326
ácido graso 18:1 n-9 cis (ácido oléico),2.582,g,326
colesterol,0,mg,38
ácido graso 18:2,0.205,g,326
ácido graso 18:3,0.026,g,326
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,traza,ug,38
Vitamina D,0,ug,38
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.9,mg,38
"folato, total",30,ug,38
"equivalentes de niacina, totales",3.1,mg,38
riboflavina,0.08,mg,38
tiamina,0.16,mg,38
Vitamina B-12,0,ug,38
"Vitamina B-6, Total",0.46,mg,38
Vitamina C (ácido ascórbico),16,mg,38
Minerales,,,
calcio,15,mg,38
"hierro, total",0.9,mg,38
potasio,710,mg,38
magnesio,33,mg,38
sodio,29,mg,38
fósforo,120,mg,38
ioduro,7,ug,38
"selenio, total",2,ug,38
zinc (cinc),0.6,mg,38
