Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,38
"energía, total","2302 (552)
							",kJ (kcal),236
"grasa, total (lipidos totales)",38.5,g,38
"proteina, total",7.4,g,38
agua (humedad),8.4,g,38
Hidratos de Carbono,,,
"fibra, dietetica total",1.5,g,38
carbohidratos,44.2,g,38
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",8.28,g,38
"ácidos grasos, poliinsaturados totales",22.22,g,38
ácidos grasos saturados totales,5.5,g,38
ácido graso 12:0 (láurico),0.055,g,326
ácido graso 14:0 (ácido mirístico),0.226,g,326
ácido graso 16:0 (ácido palmítico),8.657,g,326
ácido graso 18:0 (ácido esteárico),1.764,g,326
ácido graso 18:1 n-9 cis (ácido oléico),5.045,g,326
colesterol,1,mg,38
ácido graso 18:2,3.046,g,326
ácido graso 18:3,0.014,g,326
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,0,ug,38
Vitamina D,1,ug,38
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,2.37,mg,38
"folato, total",47,ug,38
"equivalentes de niacina, totales",5.217,mg,38
riboflavina,0.25,mg,38
tiamina,0.32,mg,38
Vitamina B-12,0,ug,38
"Vitamina B-6, Total",0.019,mg,38
Vitamina C (ácido ascórbico),0,mg,38
Minerales,,,
calcio,10,mg,38
"hierro, total",2.6,mg,38
potasio,62,mg,38
magnesio,16,mg,38
sodio,253,mg,38
fósforo,60,mg,38
ioduro,17.2,ug,38
"selenio, total",24.5,ug,38
zinc (cinc),0.54,mg,38
