Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,61
"energía, total","1530 (367)
							",kJ (kcal),236
"grasa, total (lipidos totales)",28.8,g,61
"proteina, total",27.3,g,61
agua (humedad),36.7,g,61
Hidratos de Carbono,,,
"fibra, dietetica total",traza,g,61
carbohidratos,traza,g,61
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",8.9,g,61
"ácidos grasos, poliinsaturados totales",1,g,61
ácidos grasos saturados totales,17.3,g,61
ácido graso 12:0 (láurico),0.989,g,309
ácido graso 14:0 (ácido mirístico),3.577,g,309
ácido graso 16:0 (ácido palmítico),9.288,g,309
ácido graso 18:0 (ácido esteárico),3.426,g,309
ácido graso 18:1 n-9 cis (ácido oléico),7.908,g,309
colesterol,110,mg,61
ácido graso 18:2,0.489,g,309
ácido graso 18:3,0.276,g,309
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,231,ug,61
Vitamina D,0.3,ug,61
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.35,mg,61
"folato, total",9,ug,38
"equivalentes de niacina, totales",7.1,mg,38
riboflavina,0.34,mg,61
tiamina,0.05,mg,61
Vitamina B-12,2.2,ug,61
"Vitamina B-6, Total",0.1,mg,61
Vitamina C (ácido ascórbico),0,mg,61
Minerales,,,
calcio,1029,mg,38
"hierro, total",0.8,mg,61
potasio,98,mg,61
magnesio,45,mg,61
sodio,275,mg,38
fósforo,746,mg,61
ioduro,2,ug,38
"selenio, total",11,ug,38
zinc (cinc),2.3,mg,61
