Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","2123 (509)
							",kJ (kcal),236
"grasa, total (lipidos totales)",25.9,g,7
"proteina, total",10.3,g,7
agua (humedad),0,g,7
Hidratos de Carbono,,,
"fibra, dietetica total",6.3,g,7
carbohidratos,58.2,g,7
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0,g,30
"ácidos grasos, monoinsaturados totales",11.4,g,7
"ácidos grasos, poliinsaturados totales",3,g,7
ácidos grasos saturados totales,11.4,g,7
ácido graso 12:0 (láurico),0.084,g,326
ácido graso 14:0 (ácido mirístico),0.303,g,326
ácido graso 16:0 (ácido palmítico),11.99,g,326
ácido graso 18:0 (ácido esteárico),1.464,g,326
ácido graso 18:1 n-9 cis (ácido oléico),10.793,g,326
colesterol,0,mg,38
ácido graso 18:2,7.723,g,326
ácido graso 18:3,0.54,g,326
ácido graso 20:4 n-6  (ácido araquidónico),0.006,g,30
ácido graso 20:5 (ácido eicosapentaenóico),0.006,g,30
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,3.37,ug,7
Vitamina D,0,ug,38
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,1.74,mg,7
"folato, total",10.29,ug,7
"equivalentes de niacina, totales",3.8,mg,38
riboflavina,0.1,mg,7
tiamina,0.1,mg,7
Vitamina B-12,0.24,ug,7
"Vitamina B-6, Total",0.12,mg,7
Vitamina C (ácido ascórbico),0,mg,7
Minerales,,,
calcio,61.2,mg,7
"hierro, total",15.3,mg,7
potasio,349.5,mg,7
magnesio,60.3,mg,7
sodio,1234.3,mg,7
fósforo,199.7,mg,7
ioduro,10,ug,38
"selenio, total",17.1,ug,38
zinc (cinc),1.9,mg,7
