Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,61
"energía, total","253 (61)
							",kJ (kcal),236
"grasa, total (lipidos totales)",0.9,g,154
"proteina, total",6,g,154
agua (humedad),78.3,g,154
Hidratos de Carbono,,,
"fibra, dietetica total",7.3,g,154
carbohidratos,6.8941,g,61
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",0.1,g,154
"ácidos grasos, poliinsaturados totales",0.5,g,154
ácidos grasos saturados totales,0.2,g,154
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,0,mg,61
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,67.5,ug,61
Vitamina D,0,ug,61
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.18,mg,154
"folato, total",47,ug,154
"equivalentes de niacina, totales",1.6,mg,29
riboflavina,0.09,mg,154
tiamina,0.26,mg,154
Vitamina B-12,0,ug,61
"Vitamina B-6, Total",0.09,mg,154
Vitamina C (ácido ascórbico),14.86,mg,179
Minerales,,,
calcio,35,mg,154
"hierro, total",1.6,mg,154
potasio,150,mg,154
magnesio,21,mg,154
sodio,2,mg,154
fósforo,99,mg,154
ioduro,1.6,ug,38
"selenio, total",0.88,ug,38
zinc (cinc),0.7,mg,154
