Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","418 (100)
							",kJ (kcal),236
"grasa, total (lipidos totales)",4.4,g,258
"proteina, total",15,g,258
agua (humedad),80.6,g,258
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,258
carbohidratos,0,g,258
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0.221,g,297
"ácidos grasos, monoinsaturados totales",0.85,g,258
"ácidos grasos, poliinsaturados totales",2.5,g,258
ácidos grasos saturados totales,0.57,g,258
ácido graso 12:0 (láurico),0.004,g,297
ácido graso 14:0 (ácido mirístico),0.1,g,297
ácido graso 16:0 (ácido palmítico),0.546,g,297
ácido graso 18:0 (ácido esteárico),0.194,g,297
ácido graso 18:1 n-9 cis (ácido oléico),0.461,g,297
colesterol,70,mg,258
ácido graso 18:2,0.019,g,297
ácido graso 18:3,0.003,g,297
ácido graso 20:4 n-6  (ácido araquidónico),0.117,g,297
ácido graso 20:5 (ácido eicosapentaenóico),0.136,g,297
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,48,ug,258
Vitamina D,traza,ug,258
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.4,mg,258
"folato, total",5,ug,32
"equivalentes de niacina, totales",6,mg,258
riboflavina,0.08,mg,258
tiamina,0.06,mg,258
Vitamina B-12,2.9,ug,258
"Vitamina B-6, Total",0.19,mg,258
Vitamina C (ácido ascórbico),0,mg,258
Minerales,,,
calcio,30,mg,258
"hierro, total",1,mg,258
potasio,350,mg,258
magnesio,30,mg,258
sodio,77,mg,258
fósforo,264,mg,258
ioduro,7,ug,258
"selenio, total",45,ug,258
zinc (cinc),0.5,mg,258
