Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","2458 (590)
							",kJ (kcal),236
"grasa, total (lipidos totales)",41.3,g,7
"proteina, total",7.1,g,7
agua (humedad),2.2,g,7
Hidratos de Carbono,,,
"fibra, dietetica total",1.8,g,7
carbohidratos,47.6,g,7
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0,g,327
"ácidos grasos, monoinsaturados totales",18.8,g,7
"ácidos grasos, poliinsaturados totales",1.2,g,7
ácidos grasos saturados totales,20.6,g,7
ácido graso 12:0 (láurico),0.224,g,327
ácido graso 14:0 (ácido mirístico),0.447,g,327
ácido graso 16:0 (ácido palmítico),9.4,g,327
ácido graso 18:0 (ácido esteárico),11.2,g,327
ácido graso 18:1 n-9 cis (ácido oléico),11.3,g,327
colesterol,15.6,mg,7
ácido graso 18:2,1.23,g,327
ácido graso 18:3,0.112,g,327
ácido graso 20:4 n-6  (ácido araquidónico),0,g,327
ácido graso 20:5 (ácido eicosapentaenóico),0,g,327
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,61.3,ug,7
Vitamina D,0.1,ug,7
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.6,mg,7
"folato, total",7.1,ug,7
"equivalentes de niacina, totales",0.6,mg,7
riboflavina,0.29,mg,7
tiamina,0.1,mg,7
Vitamina B-12,0.27,ug,7
"Vitamina B-6, Total",0.07,mg,7
Vitamina C (ácido ascórbico),0.2,mg,7
Minerales,,,
calcio,193,mg,7
"hierro, total",1.1,mg,7
potasio,386,mg,7
magnesio,61,mg,7
sodio,113,mg,7
fósforo,205,mg,7
ioduro,13,ug,7
"selenio, total",1,ug,7
zinc (cinc),0.0012,mg,7
