Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","1757 (422)
							",kJ (kcal),236
"grasa, total (lipidos totales)",34.7,g,7
"proteina, total",25.8,g,258
agua (humedad),38,g,7
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,258
carbohidratos,2,g,258
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),traza,g,328
"ácidos grasos, monoinsaturados totales",15.93,g,258
"ácidos grasos, poliinsaturados totales",5.83,g,258
ácidos grasos saturados totales,12.3,g,258
ácido graso 12:0 (láurico),traza,g,328
ácido graso 14:0 (ácido mirístico),0.44,g,328
ácido graso 16:0 (ácido palmítico),7.447,g,328
ácido graso 18:0 (ácido esteárico),1.414,g,328
ácido graso 18:1 n-9 cis (ácido oléico),12.72,g,328
colesterol,72,mg,258
ácido graso 18:2,3.713,g,328
ácido graso 18:3,0.25,g,328
ácido graso 20:4 n-6  (ácido araquidónico),traza,g,328
ácido graso 20:5 (ácido eicosapentaenóico),traza,g,328
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,traza,ug,258
Vitamina D,traza,ug,258
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.28,mg,258
"folato, total",3,ug,32
"equivalentes de niacina, totales",10,mg,258
riboflavina,0.21,mg,258
tiamina,0.2,mg,258
Vitamina B-12,1,ug,258
"Vitamina B-6, Total",0.15,mg,258
Vitamina C (ácido ascórbico),0,mg,258
Minerales,,,
calcio,15,mg,258
"hierro, total",2.4,mg,258
potasio,207,mg,258
magnesio,10,mg,258
sodio,1060,mg,258
fósforo,260,mg,258
ioduro,14.7,ug,38
"selenio, total",26.1,ug,258
zinc (cinc),1.7,mg,258
