Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","548 (132)
							",kJ (kcal),236
"grasa, total (lipidos totales)",5.3,g,7
"proteina, total",20.7,g,7
agua (humedad),74,g,7
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,61
carbohidratos,0,g,7
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0.0004,g,315
"ácidos grasos, monoinsaturados totales",2.11,g,61
"ácidos grasos, poliinsaturados totales",1.76,g,61
ácidos grasos saturados totales,3.03,g,61
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),0.05,g,315
ácido graso 16:0 (ácido palmítico),0.62,g,315
ácido graso 18:0 (ácido esteárico),0.147,g,315
ácido graso 18:1 n-9 cis (ácido oléico),0.512,g,315
colesterol,58,mg,61
ácido graso 18:2,0.504,g,315
ácido graso 18:3,0.021,g,315
ácido graso 20:4 n-6  (ácido araquidónico),0.009,g,315
ácido graso 20:5 (ácido eicosapentaenóico),0.003,g,315
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,traza,ug,61
Vitamina D,traza,ug,61
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.54,mg,61
"folato, total",5,ug,61
"equivalentes de niacina, totales",8.6,mg,61
riboflavina,0.14,mg,61
tiamina,0.1,mg,156
Vitamina B-12,10,ug,156
"Vitamina B-6, Total",0.42,mg,61
Vitamina C (ácido ascórbico),traza,mg,61
Minerales,,,
calcio,22,mg,156
"hierro, total",1,mg,156
potasio,360,mg,156
magnesio,25,mg,156
sodio,67,mg,156
fósforo,220,mg,156
ioduro,3,ug,280
"selenio, total",17,ug,156
zinc (cinc),1.4,mg,156
