Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","1130 (271)
							",kJ (kcal),236
"grasa, total (lipidos totales)",4.4,g,30
"proteina, total",8.4,g,30
agua (humedad),34.7,g,7
Hidratos de Carbono,,,
"fibra, dietetica total",4,g,30
carbohidratos,48.5,g,30
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",1.6,g,30
"ácidos grasos, poliinsaturados totales",1.7,g,30
ácidos grasos saturados totales,0.7,g,30
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,0,mg,30
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,2,ug,7
Vitamina D,0,ug,280
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.61,mg,7
"folato, total",62,ug,7
"equivalentes de niacina, totales",3.14,mg,7
riboflavina,0.24,mg,7
tiamina,0.4,mg,7
Vitamina B-12,0.03,ug,7
"Vitamina B-6, Total",0.07,mg,7
Vitamina C (ácido ascórbico),0,mg,7
Minerales,,,
calcio,43,mg,7
"hierro, total",3.15,mg,7
potasio,165,mg,7
magnesio,68,mg,7
sodio,23.4,mg,7
fósforo,147,mg,7
ioduro,12.2,ug,280
"selenio, total",24.6,ug,7
zinc (cinc),1.02,mg,7
