Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","634 (152)
							",kJ (kcal),236
"grasa, total (lipidos totales)",6.6,g,282
"proteina, total",1.9,g,282
agua (humedad),70.5,g,310
Hidratos de Carbono,,,
"fibra, dietetica total",0.2,g,282
carbohidratos,21,g,282
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",5.3,g,282
"ácidos grasos, poliinsaturados totales",0.4,g,282
ácidos grasos saturados totales,0.9,g,282
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,0,mg,282
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,26.8,ug,280
Vitamina D,0.1,ug,280
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,1.5,mg,280
"folato, total",29.4,ug,280
"equivalentes de niacina, totales",2.1,mg,280
riboflavina,0.18,mg,280
tiamina,0.07,mg,280
Vitamina B-12,0,ug,280
"Vitamina B-6, Total",0.09,mg,280
Vitamina C (ácido ascórbico),0,mg,280
Minerales,,,
calcio,64.9,mg,280
"hierro, total",0.6,mg,280
potasio,198.2,mg,280
magnesio,18.9,mg,280
sodio,200,mg,282
fósforo,76.9,mg,280
ioduro,24,ug,280
"selenio, total",13.3,ug,280
zinc (cinc),0.8,mg,280
