Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,236
"energía, total","168 (40)
							",kJ (kcal),236
"grasa, total (lipidos totales)",0.1333,g,236
"proteina, total",3.965,g,236
agua (humedad),84.4,g,236
Hidratos de Carbono,,,
"fibra, dietetica total",1.1667,g,236
carbohidratos,5.65,g,236
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",0.063,g,236
"ácidos grasos, poliinsaturados totales",traza,g,236
ácidos grasos saturados totales,0.063,g,236
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,0.3,mg,236
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,4,ug,236
Vitamina D,traza,ug,236
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0,mg,236
"folato, total",3.9767,ug,236
"equivalentes de niacina, totales",0.105,mg,7
riboflavina,0.1767,mg,236
tiamina,0.025,mg,236
Vitamina B-12,0.2533,ug,236
"Vitamina B-6, Total",0.46,mg,38
Vitamina C (ácido ascórbico),2.5,mg,236
Minerales,,,
calcio,123.043,mg,236
"hierro, total",0.1467,mg,236
potasio,152.5,mg,236
magnesio,19.26,mg,236
sodio,48,mg,236
fósforo,96.5,mg,236
ioduro,14.4,ug,38
"selenio, total",1,ug,38
zinc (cinc),0.3133,mg,236
