Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","1415 (339)
							",kJ (kcal),236
"grasa, total (lipidos totales)",29.5,g,258
"proteina, total",14,g,258
agua (humedad),51.5,g,258
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,258
carbohidratos,5,g,258
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0.002,g,302
"ácidos grasos, monoinsaturados totales",12.41,g,258
"ácidos grasos, poliinsaturados totales",3.59,g,258
ácidos grasos saturados totales,10.48,g,61
ácido graso 12:0 (láurico),0.009,g,302
ácido graso 14:0 (ácido mirístico),0.243,g,302
ácido graso 16:0 (ácido palmítico),4.98,g,302
ácido graso 18:0 (ácido esteárico),2.805,g,302
ácido graso 18:1 n-9 cis (ácido oléico),9.873,g,302
colesterol,255,mg,258
ácido graso 18:2,3.165,g,302
ácido graso 18:3,0.232,g,302
ácido graso 20:4 n-6  (ácido araquidónico),0.216,g,302
ácido graso 20:5 (ácido eicosapentaenóico),0.037,g,302
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,8300,ug,7
Vitamina D,0.3,ug,258
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.5,mg,7
"folato, total",99,ug,7
"equivalentes de niacina, totales",7.1,mg,258
riboflavina,0.85,mg,258
tiamina,0.18,mg,258
Vitamina B-12,12,ug,258
"Vitamina B-6, Total",0.35,mg,7
Vitamina C (ácido ascórbico),traza,mg,258
Minerales,,,
calcio,23,mg,258
"hierro, total",5.5,mg,258
potasio,173,mg,258
magnesio,12,mg,258
sodio,738,mg,258
fósforo,220,mg,258
ioduro,6.3,ug,38
"selenio, total",41.6,ug,258
zinc (cinc),2.3,mg,258
