Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","468 (112)
							",kJ (kcal),236
"grasa, total (lipidos totales)",2.7,g,150
"proteina, total",18.45,g,179
agua (humedad),72.9,g,150
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,310
carbohidratos,3.1818,g,61
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",0.4,g,150
"ácidos grasos, poliinsaturados totales",1,g,150
ácidos grasos saturados totales,0.5,g,150
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,54,mg,179
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,84,ug,61
Vitamina D,traza,ug,150
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,1.05,mg,150
"folato, total",32,ug,179
"equivalentes de niacina, totales",1.15,mg,179
riboflavina,0.245,mg,179
tiamina,0.01,mg,179
Vitamina B-12,16.1,ug,179
"Vitamina B-6, Total",0.07,mg,179
Vitamina C (ácido ascórbico),traza,mg,150
Minerales,,,
calcio,76.5,mg,179
"hierro, total",7.35,mg,179
potasio,173,mg,179
magnesio,53,mg,179
sodio,373,mg,179
fósforo,212.5,mg,179
ioduro,140,ug,327
"selenio, total",46,ug,327
zinc (cinc),2.3,mg,150
