Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","623 (150)
							",kJ (kcal),236
"grasa, total (lipidos totales)",11.1,g,258
"proteina, total",12.5,g,258
agua (humedad),76.4,g,258
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,258
carbohidratos,traza,g,258
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",3.97,g,258
"ácidos grasos, poliinsaturados totales",1.74,g,258
ácidos grasos saturados totales,3.1,g,258
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,385,mg,258
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,190,ug,258
Vitamina D,1.75,ug,258
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,1.11,mg,258
"folato, total",50,ug,32
"equivalentes de niacina, totales",3.8,mg,258
riboflavina,0.47,mg,258
tiamina,0.09,mg,258
Vitamina B-12,2.5,ug,258
"Vitamina B-6, Total",0.12,mg,258
Vitamina C (ácido ascórbico),0,mg,258
Minerales,,,
calcio,57,mg,258
"hierro, total",1.9,mg,258
potasio,130,mg,258
magnesio,12,mg,258
sodio,140,mg,258
fósforo,200,mg,258
ioduro,20,ug,278
"selenio, total",11,ug,258
zinc (cinc),1.3,mg,258
