Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","254 (61)
							",kJ (kcal),236
"grasa, total (lipidos totales)",1.9,g,258
"proteina, total",10.8,g,258
agua (humedad),87.3,g,258
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,258
carbohidratos,0,g,258
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0.7,g,310
"ácidos grasos, monoinsaturados totales",0.35,g,258
"ácidos grasos, poliinsaturados totales",0.52,g,258
ácidos grasos saturados totales,0.41,g,258
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),0.11,g,310
ácido graso 16:0 (ácido palmítico),0.51,g,310
ácido graso 18:0 (ácido esteárico),0.13,g,310
ácido graso 18:1 n-9 cis (ácido oléico),0.06,g,310
colesterol,58,mg,258
ácido graso 18:2,0.04,g,310
ácido graso 18:3,0.03,g,310
ácido graso 20:4 n-6  (ácido araquidónico),0.05,g,310
ácido graso 20:5 (ácido eicosapentaenóico),0.71,g,310
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,traza,ug,258
Vitamina D,traza,ug,258
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.9,mg,258
"folato, total",33,ug,32
"equivalentes de niacina, totales",3,mg,258
riboflavina,0.14,mg,258
tiamina,0.1,mg,258
Vitamina B-12,8,ug,258
"Vitamina B-6, Total",0.08,mg,258
Vitamina C (ácido ascórbico),traza,mg,258
Minerales,,,
calcio,80,mg,258
"hierro, total",4.5,mg,258
potasio,92,mg,258
magnesio,23,mg,258
sodio,210,mg,258
fósforo,236,mg,258
ioduro,35,ug,258
"selenio, total",56,ug,258
zinc (cinc),1.8,mg,258
