Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","2390 (574)
							",kJ (kcal),236
"grasa, total (lipidos totales)",43,g,258
"proteina, total",27,g,258
agua (humedad),7.3,g,258
Hidratos de Carbono,,,
"fibra, dietetica total",2.7,g,258
carbohidratos,20,g,258
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0,g,30
"ácidos grasos, monoinsaturados totales",13.7,g,258
"ácidos grasos, poliinsaturados totales",21.52,g,258
ácidos grasos saturados totales,5.63,g,258
ácido graso 12:0 (láurico),0,g,30
ácido graso 14:0 (ácido mirístico),0.051,g,30
ácido graso 16:0 (ácido palmítico),2.808,g,30
ácido graso 18:0 (ácido esteárico),2.212,g,30
ácido graso 18:1 n-9 cis (ácido oléico),9.399,g,30
colesterol,0,mg,258
ácido graso 18:2,32.78,g,30
ácido graso 18:3,0.069,g,30
ácido graso 20:4 n-6  (ácido araquidónico),0,g,30
ácido graso 20:5 (ácido eicosapentaenóico),0,g,30
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,3,ug,258
Vitamina D,0,ug,258
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,37.8,mg,258
"folato, total",238,ug,38
"equivalentes de niacina, totales",9.1,mg,258
riboflavina,0.19,mg,258
tiamina,1.6,mg,258
Vitamina B-12,0,ug,258
"Vitamina B-6, Total",0.77,mg,61
Vitamina C (ácido ascórbico),0,mg,258
Minerales,,,
calcio,110,mg,258
"hierro, total",6.4,mg,258
potasio,710,mg,258
magnesio,390,mg,258
sodio,3,mg,258
fósforo,651,mg,258
ioduro,traza,ug,38
"selenio, total",49,ug,258
zinc (cinc),5.1,mg,61
