Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,61
"energía, total","269 (65)
							",kJ (kcal),236
"grasa, total (lipidos totales)",1.8,g,61
"proteina, total",11.93,g,61
agua (humedad),86.3,g,61
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,61
carbohidratos,0,g,61
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",0.43,g,61
"ácidos grasos, poliinsaturados totales",0.46,g,61
ácidos grasos saturados totales,0.35,g,61
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,67,mg,61
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,traza,ug,61
Vitamina D,traza,ug,61
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.35,mg,61
"folato, total",12.3,ug,61
"equivalentes de niacina, totales",8.53,mg,61
riboflavina,0.09,mg,61
tiamina,0.09,mg,61
Vitamina B-12,1.1,ug,61
"Vitamina B-6, Total",0.16,mg,61
Vitamina C (ácido ascórbico),0,mg,61
Minerales,,,
calcio,33.1,mg,61
"hierro, total",1.1,mg,61
potasio,294,mg,61
magnesio,25.1,mg,61
sodio,101,mg,61
fósforo,142,mg,61
ioduro,27,ug,61
"selenio, total",36,ug,61
zinc (cinc),0.37,mg,61
