Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","442 (106)
							",kJ (kcal),236
"grasa, total (lipidos totales)",2.8,g,7
"proteina, total",8.5,g,7
agua (humedad),77.3,g,7
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,7
carbohidratos,11.4,g,7
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",traza,g,280
"ácidos grasos, poliinsaturados totales",traza,g,280
ácidos grasos saturados totales,0.3,g,280
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,7.1,mg,280
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,15.9,ug,7
Vitamina D,0.07,ug,7
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,traza,mg,280
"folato, total",3.9,ug,7
"equivalentes de niacina, totales",0.5,mg,280
riboflavina,0.15,mg,7
tiamina,0.02,mg,280
Vitamina B-12,0.2,ug,7
"Vitamina B-6, Total",62.7,mg,7
Vitamina C (ácido ascórbico),0.7,mg,280
Minerales,,,
calcio,114,mg,7
"hierro, total",0.1,mg,7
potasio,127,mg,7
magnesio,11,mg,7
sodio,44,mg,7
fósforo,117,mg,7
ioduro,9.7,ug,280
"selenio, total",1.7,ug,280
zinc (cinc),0.3,mg,7
