Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,38
"energía, total","747 (179)
							",kJ (kcal),236
"grasa, total (lipidos totales)",2.52,g,310
"proteina, total",2.65,g,38
agua (humedad),52,g,38
Hidratos de Carbono,,,
"fibra, dietetica total",6.7,g,38
carbohidratos,36.5,g,38
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",0.83,g,310
"ácidos grasos, poliinsaturados totales",1.25,g,310
ácidos grasos saturados totales,0.42,g,310
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),0,g,310
ácido graso 16:0 (ácido palmítico),0.37,g,310
ácido graso 18:0 (ácido esteárico),0.02,g,310
ácido graso 18:1 n-9 cis (ácido oléico),0.79,g,310
colesterol,0,mg,38
ácido graso 18:2,1.1,g,310
ácido graso 18:3,0.15,g,310
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,4,ug,38
Vitamina D,0,ug,38
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,1.2,mg,38
"folato, total",12.42,ug,38
"equivalentes de niacina, totales",0.95,mg,38
riboflavina,0.23,mg,38
tiamina,0.18,mg,38
Vitamina B-12,0,ug,38
"Vitamina B-6, Total",0.32,mg,38
Vitamina C (ácido ascórbico),17.2,mg,38
Minerales,,,
calcio,36.53,mg,38
"hierro, total",1.58,mg,38
potasio,500,mg,38
magnesio,34.3,mg,38
sodio,11,mg,38
fósforo,74,mg,38
ioduro,0.02,ug,38
"selenio, total",1.8,ug,38
zinc (cinc),2.36,mg,38
