Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,38
"energía, total","375 (90)
							",kJ (kcal),236
"grasa, total (lipidos totales)",1.8,g,38
"proteina, total",18.12,g,38
agua (humedad),80.1,g,38
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,38
carbohidratos,0,g,38
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0.181,g,293
"ácidos grasos, monoinsaturados totales",0.6,g,38
"ácidos grasos, poliinsaturados totales",0.301,g,38
ácidos grasos saturados totales,0.4,g,38
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,56.5,mg,38
ácido graso 18:2,0.001,g,293
ácido graso 18:3,0.001,g,293
ácido graso 20:4 n-6  (ácido araquidónico),0.021,g,293
ácido graso 20:5 (ácido eicosapentaenóico),0.073,g,293
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,9,ug,38
Vitamina D,0.19,ug,38
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,1.48,mg,38
"folato, total",10.41,ug,38
"equivalentes de niacina, totales",2.89,mg,38
riboflavina,0.06,mg,38
tiamina,0.06,mg,38
Vitamina B-12,2.91,ug,38
"Vitamina B-6, Total",0.05,mg,38
Vitamina C (ácido ascórbico),0,mg,38
Minerales,,,
calcio,40.72,mg,38
"hierro, total",0.8,mg,38
potasio,310,mg,38
magnesio,25.21,mg,38
sodio,20,mg,38
fósforo,210,mg,38
ioduro,7.07,ug,38
"selenio, total",45,ug,38
zinc (cinc),0.44,mg,38
