Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,38
"energía, total","1647 (395)
							",kJ (kcal),236
"grasa, total (lipidos totales)",22.4,g,38
"proteina, total",6.1,g,38
agua (humedad),26.5,g,38
Hidratos de Carbono,,,
"fibra, dietetica total",3,g,38
carbohidratos,42,g,38
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",10.41,g,38
"ácidos grasos, poliinsaturados totales",6.08,g,38
ácidos grasos saturados totales,5.81,g,38
ácido graso 12:0 (láurico),0.298,g,305
ácido graso 14:0 (ácido mirístico),0.521,g,305
ácido graso 16:0 (ácido palmítico),10.813,g,305
ácido graso 18:0 (ácido esteárico),1.612,g,305
ácido graso 18:1 n-9 cis (ácido oléico),8.581,g,305
colesterol,37,mg,38
ácido graso 18:2,1.736,g,305
ácido graso 18:3,0.025,g,305
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,225,ug,38
Vitamina D,0.8,ug,38
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,1.81,mg,38
"folato, total",19,ug,38
"equivalentes de niacina, totales",2.4,mg,38
riboflavina,0.2,mg,38
tiamina,0.22,mg,38
Vitamina B-12,1.73,ug,38
"Vitamina B-6, Total",0.02,mg,38
Vitamina C (ácido ascórbico),0,mg,38
Minerales,,,
calcio,95.3,mg,38
"hierro, total",4.3,mg,38
potasio,102,mg,38
magnesio,21,mg,38
sodio,443,mg,38
fósforo,81,mg,38
ioduro,17,ug,38
"selenio, total",9.6,ug,38
zinc (cinc),0.6,mg,38
