Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,30
"energía, total","374 (90)
							",kJ (kcal),236
"grasa, total (lipidos totales)",1.18,g,30
"proteina, total",2.35,g,30
agua (humedad),78.18,g,30
Hidratos de Carbono,,,
"fibra, dietetica total",0.6,g,30
carbohidratos,17.06,g,30
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",1,g,38
"ácidos grasos, poliinsaturados totales",2.6,g,38
ácidos grasos saturados totales,0,g,30
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),0.4176,g,320
ácido graso 18:0 (ácido esteárico),0.2088,g,320
ácido graso 18:1 n-9 cis (ácido oléico),0.7772,g,320
colesterol,0,mg,30
ácido graso 18:2,1.264,g,320
ácido graso 18:3,0.1305,g,320
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,0,ug,38
Vitamina D,0,ug,38
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0,mg,30
"folato, total",19,ug,38
"equivalentes de niacina, totales",0.1,mg,38
riboflavina,0.03,mg,38
tiamina,0.07,mg,38
Vitamina B-12,0,ug,38
"Vitamina B-6, Total",,mg,30
Vitamina C (ácido ascórbico),17.6,mg,30
Minerales,,,
calcio,176,mg,30
"hierro, total",0.64,mg,30
potasio,120,mg,38
magnesio,15,mg,38
sodio,15,mg,30
fósforo,47,mg,38
ioduro,0,ug,38
"selenio, total",1.3,ug,38
zinc (cinc),0.2,mg,38
