Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,61
"energía, total","1883 (452)
							",kJ (kcal),236
"grasa, total (lipidos totales)",47.4874,g,61
"proteina, total",7.23,g,180
agua (humedad),46.538,g,180
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,180
carbohidratos,0.1942,g,61
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",28.129,g,180
"ácidos grasos, poliinsaturados totales",4.497,g,180
ácidos grasos saturados totales,12.772,g,180
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),-,-,-
ácido graso 16:0 (ácido palmítico),-,-,-
ácido graso 18:0 (ácido esteárico),-,-,-
ácido graso 18:1 n-9 cis (ácido oléico),-,-,-
colesterol,38,mg,180
ácido graso 18:2,-,-,-
ácido graso 18:3,-,-,-
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,117.573,ug,61
Vitamina D,0.076,ug,180
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,4.6626,mg,180
"folato, total",20.14,ug,180
"equivalentes de niacina, totales",0.266,mg,180
riboflavina,0.0228,mg,180
tiamina,0.0152,mg,180
Vitamina B-12,0.228,ug,180
"Vitamina B-6, Total",0.0456,mg,180
Vitamina C (ácido ascórbico),0,mg,180
Minerales,,,
calcio,234.08,mg,180
"hierro, total",0.362,mg,180
potasio,75.64,mg,180
magnesio,17.76,mg,180
sodio,933.2,mg,180
fósforo,176.78,mg,180
ioduro,14.8,ug,38
"selenio, total",1,ug,38
zinc (cinc),0.776,mg,180
