Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,61
"energía, total","1707 (410)
							",kJ (kcal),236
"grasa, total (lipidos totales)",29.35,g,179
"proteina, total",4.85,g,179
agua (humedad),30.35,g,179
Hidratos de Carbono,,,
"fibra, dietetica total",1.5,g,179
carbohidratos,31.6796,g,61
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0,g,30
"ácidos grasos, monoinsaturados totales",12.0662,g,154
"ácidos grasos, poliinsaturados totales",5.3627,g,154
ácidos grasos saturados totales,10.6297,g,154
ácido graso 12:0 (láurico),0.055,g,326
ácido graso 14:0 (ácido mirístico),0.226,g,326
ácido graso 16:0 (ácido palmítico),8.657,g,326
ácido graso 18:0 (ácido esteárico),1.764,g,326
ácido graso 18:1 n-9 cis (ácido oléico),5.045,g,326
colesterol,41,mg,154
ácido graso 18:2,3.046,g,326
ácido graso 18:3,0.014,g,326
ácido graso 20:4 n-6  (ácido araquidónico),0,g,30
ácido graso 20:5 (ácido eicosapentaenóico),0,g,30
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,145.833,ug,61
Vitamina D,1.3,ug,154
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,1.47,mg,154
"folato, total",12.5,ug,179
"equivalentes de niacina, totales",0.9,mg,179
riboflavina,0.01,mg,154
tiamina,0.14,mg,179
Vitamina B-12,0,ug,154
"Vitamina B-6, Total",0.06,mg,179
Vitamina C (ácido ascórbico),1,mg,154
Minerales,,,
calcio,66.5,mg,179
"hierro, total",1,mg,179
potasio,66.5,mg,179
magnesio,15.5,mg,179
sodio,340,mg,179
fósforo,57,mg,179
ioduro,17.2,ug,38
"selenio, total",24.2,ug,30
zinc (cinc),0.35,mg,179
