Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,61
"energía, total","2453 (589)
							",kJ (kcal),236
"grasa, total (lipidos totales)",45.22,g,310
"proteina, total",19.1333,g,179
agua (humedad),5.8682,g,179
Hidratos de Carbono,,,
"fibra, dietetica total",8.3475,g,179
carbohidratos,6.2038,g,61
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),-,-,-
"ácidos grasos, monoinsaturados totales",27.98,g,310
"ácidos grasos, poliinsaturados totales",11.14,g,310
ácidos grasos saturados totales,4.32,g,310
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),0.03,g,310
ácido graso 16:0 (ácido palmítico),2.98,g,310
ácido graso 18:0 (ácido esteárico),1.08,g,310
ácido graso 18:1 n-9 cis (ácido oléico),27.3,g,310
colesterol,0,mg,61
ácido graso 18:2,11.06,g,310
ácido graso 18:3,0.05,g,310
ácido graso 20:4 n-6  (ácido araquidónico),-,-,-
ácido graso 20:5 (ácido eicosapentaenóico),-,-,-
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,0,ug,61
Vitamina D,0,ug,61
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,24,mg,149
"folato, total",70,ug,149
"equivalentes de niacina, totales",5.3,mg,7
riboflavina,0.78,mg,149
tiamina,0.21,mg,149
Vitamina B-12,0,ug,61
"Vitamina B-6, Total",0.11,mg,149
Vitamina C (ácido ascórbico),traza,mg,149
Minerales,,,
calcio,248.25,mg,179
"hierro, total",3.5875,mg,179
potasio,767.25,mg,179
magnesio,258.125,mg,179
sodio,10.3625,mg,179
fósforo,524.875,mg,179
ioduro,2,ug,29
"selenio, total",4,ug,29
zinc (cinc),3.6,mg,179
