Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","1404 (337)
							",kJ (kcal),236
"grasa, total (lipidos totales)",2.3,g,32
"proteina, total",21.6,g,32
agua (humedad),3.4,g,7
Hidratos de Carbono,,,
"fibra, dietetica total",16.7,g,32
carbohidratos,56,g,32
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0,g,30
"ácidos grasos, monoinsaturados totales",0.66,g,32
"ácidos grasos, poliinsaturados totales",0.23,g,32
ácidos grasos saturados totales,0.77,g,32
ácido graso 12:0 (láurico),0,g,30
ácido graso 14:0 (ácido mirístico),0,g,30
ácido graso 16:0 (ácido palmítico),0.064,g,30
ácido graso 18:0 (ácido esteárico),0.007,g,30
ácido graso 18:1 n-9 cis (ácido oléico),0.035,g,30
colesterol,0,mg,32
ácido graso 18:2,0.152,g,30
ácido graso 18:3,0.035,g,30
ácido graso 20:4 n-6  (ácido araquidónico),0,g,30
ácido graso 20:5 (ácido eicosapentaenóico),0,g,30
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,42,ug,32
Vitamina D,0,ug,32
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,0.3,mg,30
"folato, total",42,ug,30
"equivalentes de niacina, totales",5.2,mg,32
riboflavina,0.2,mg,32
tiamina,0.7,mg,32
Vitamina B-12,0,ug,32
"Vitamina B-6, Total",0.13,mg,7
Vitamina C (ácido ascórbico),2,mg,32
Minerales,,,
calcio,72,mg,32
"hierro, total",5.3,mg,32
potasio,900,mg,32
magnesio,123,mg,32
sodio,40,mg,7
fósforo,330,mg,7
ioduro,2,ug,32
"selenio, total",1.6,ug,30
zinc (cinc),3.5,mg,32
