Componente,Valor,Unidad,Fuente
Proximales,,,
alcohol (etanol),0,g,310
"energía, total","757 (182)
							",kJ (kcal),236
"grasa, total (lipidos totales)",12,g,258
"proteina, total",18.4,g,258
agua (humedad),69.6,g,258
Hidratos de Carbono,,,
"fibra, dietetica total",0,g,258
carbohidratos,0,g,258
Grasas,,,
ácido graso 22:6 n-3 (ácido docosahexaenóico),0.956,g,310
"ácidos grasos, monoinsaturados totales",5.43,g,258
"ácidos grasos, poliinsaturados totales",3.1,g,281
ácidos grasos saturados totales,2.16,g,258
ácido graso 12:0 (láurico),-,-,-
ácido graso 14:0 (ácido mirístico),0.14,g,310
ácido graso 16:0 (ácido palmítico),0.84,g,310
ácido graso 18:0 (ácido esteárico),0.24,g,310
ácido graso 18:1 n-9 cis (ácido oléico),1.58,g,310
colesterol,50,mg,258
ácido graso 18:2,0.44,g,310
ácido graso 18:3,0.08,g,310
ácido graso 20:4 n-6  (ácido araquidónico),0.04,g,310
ácido graso 20:5 (ácido eicosapentaenóico),0.524,g,310
Vitaminas,,,
Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,13,ug,258
Vitamina D,8,ug,258
Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,2,mg,258
"folato, total",26,ug,32
"equivalentes de niacina, totales",10.4,mg,258
riboflavina,0.15,mg,258
tiamina,0.2,mg,258
Vitamina B-12,5,ug,258
"Vitamina B-6, Total",0.75,mg,258
Vitamina C (ácido ascórbico),0,mg,258
Minerales,,,
calcio,27,mg,258
"hierro, total",0.7,mg,258
potasio,310,mg,258
magnesio,26,mg,258
sodio,98,mg,258
fósforo,250,mg,258
ioduro,28.3,ug,258
"selenio, total",20,ug,258
zinc (cinc),0.8,mg,258
